client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501807.mp3	4d8054b93193abd1c149af86964f53c5266694eff3627c2162711f1ceefe68d9	Maharashtra State Pharmacy Council regulates the profession of pharmacy in Maharashtra.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501806.mp3	4e3c7f652ce4d270876e68c8aab74e57c99b37232d7e6e2a1dd070045b05868e	She is notable for her advocacy for environmental justice and climate reform.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642424.mp3	5121cf1b22920a510e1a1b8b6c663b43c2b18019d1839b5f3161ccaaa78be42c	So it was more like the controversy came to me.		3	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642423.mp3	51a64846a26adeecd4eef9faeb274880c04daaffa6981ed94f10620bf1ecafe2	The courthouse is one story and faces south.		3	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642422.mp3	51ad27f31dd8c8fd6fb50f4ff698bf3a8c5a0b7a3c3de7269690a61a8cf68c7c	The park would eventually go bankrupt.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642421.mp3	5116ba2d853ed66bf2e44f25820ae82f7222874b9cdc482d80ef3c05055affa4	Abdullah ruled the emirate from Riyadh.		9	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642410.mp3	51d49aeaae432f065b3b68d3569993d0af28706e496cd6dfb0b32fb38ad355bb	Halsey described the album as changing its mind as much as she does.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642409.mp3	50fe3ef39a761120e768740e3ddb60732d965d3987be8a1e0a13c4b91176b8a7	"The mixtape includes the singles ""Die Young"" and ""Every Season""."		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501805.mp3	4e05e24f220d51bfc183e0aa1a3480875c2546010a3e45d46bfb156e01520385	Everyone is elated by watching it on the projector.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501804.mp3	4e260abbdda1e0b4305c2a5a6f8784a5652c7c9708ba59fdbd6959e00860cd58	The population of the village is Azerbaijani.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501915.mp3	4e3a5dbec19e2344e2743828c4f163bdd8c949c67883dcdbb46c3e153691ebcf	They were supplied by all Prussian locomotive manufacturers.		3	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501825.mp3	4e4c07e08dec25875292c7e7654bead35800aa1c1bffcb81e16fc5eea83a9071	Both Karin and Silva were released after two weeks.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501913.mp3	4cfe408e10c5c76383f4fae420b5bbe1f6ca59c916bc79b22024c51d96c275b5	The Sisters of the Sacred Heart has established several schools.		9	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501912.mp3	4e014c0cfac4c3496750a2f7859c6d159ef41692e247051a068746295eecfda1	Nader was born in Baghdad.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501910.mp3	4d83966d6d379f1d83670bb2bd3701086a0a600f7347a5bf209a44e31873c506	After the Information Requirement no.		3	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642408.mp3	4f6f7b2af4c94222eebffa4ad0d51a54dab6d3bb891ae7be46b5f29fee582c60	He specializes in Thai boxing.		3	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501785.mp3	4e20b09b4cf22c793716032307f2aefca0252390d88fe46b41d8cefe038afbc9	He also beat both of his teammates in the standings.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501908.mp3	4e6556282c52dfc36de7d2b458a7cf11e3005a23cdc8ebf25a33244f19693cbe	He has escaped the authorities at least ten times.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501902.mp3	4c50194bc5707f15d6f177f83bd183a252800e98801068f4edc3592fd8551cd6	Tamara was booked for the job.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501901.mp3	4dd46052cb474ddbd26be1f5c37991f936cc0574a6c1a04e0d46c842dc44f5a7	The vessel was spotted floating near Midway Island.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501900.mp3	4e2644f56f81e72d4cabeedd94ae936048c9ba0a0a8e6db32b25f2c60ae30f15	The house is considered one of the most important early townhouses in Scotland.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501803.mp3	4e3a040da68c09a8d08fec237ab8570f6bd800a1761b2f0dd4cd9265ea9baa1f	The latter which were carried in wooden quivers with leather lids and shoulder straps.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501802.mp3	4dfe24d927643789169fb16a6998141c42b82b75bda5686266192f4976bfbe1a	"The song ""Do Not Call"" was well received by the audience."		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501801.mp3	4d7f68e60a70f69421a3ef0a6e8c5fa13d5ce5fbb444ad72edf1ac32f74c8815	He rented the films to deaf schools and clubs.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501800.mp3	4e1cb9383879f31d517c6664fca0fa573fa6e55606b57d419eef9ac95d10ae01	He did not participate at the alternate training site during the shortened season.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502098.mp3	4e5f63d5cfc9d68114698b555e5c612d5f8d39d70fdfc9d5abf8b45b0f6b14a4	It was aimed at informing health authorities and offered solutions for prevention.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502099.mp3	4da2f3c0508225bba9a6da04615d8573a4945d88e5587c423b5183998b022b38	The competition is run by the Royal Moroccan Football Federation.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502100.mp3	4e5000d9acf391d04c145caa878d3f7ffce5c9a597de53ffba6e8c39d57d47fd	He refuses to leave and remains in the frozen station hoping to die alone.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502101.mp3	4eae7d5402c2eb1eaf8d36bca3f33b3b16bfa30d68ca0b0e0e4855d4e534baba	A courageous act.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502102.mp3	4e2060f88a6eb432772f7bc155d080261095414118a72b3f4d616832ed9e71db	Career technical education funding also is increased under the provisions in the legislation.		3	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502076.mp3	4d3da5f210abd34c2f01c0ebfe43b73e6a7fca2f5f6be4b719862e8536439c02	There are about fifty stamens.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502104.mp3	4de50fe73daf7aa413c2da7a0b045824dc091740559df0374ae4b02dcfd0eb66	He makes his points forcefully.		9	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502105.mp3	4e3cdbc99d4dedd744518218695f56a38065603694a55545d72f62ffb9750398	Triple Crown Champion.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501899.mp3	4e3419dc24bbe87b424c0f950c21e940f6f8104190da4067150c5e2f3b0b12c7	The focus of his work was international wind music research.		6	3	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501898.mp3	4e6fe46e6cd76d670765bfb5f7e6e967a6b81a052da617ea130750c267208731	It soon became clear that he would not be successful in his desired field.		6	3	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501897.mp3	4e31c2bd5550e5e6e3cb5fd58524deaab87f9c8c13e9d208473ffabec46f6711	The organization was created and is led by Michael Bloomberg and Jerry Brown.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502106.mp3	4e8dbfefb53a38e77ca6705c087a3ead5e884dcaaf389676c1bba3d33a1c3286	Wong played West Indies ‘B’ team wicketkeeper and batsman.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502107.mp3	4e47e0d46dc4687f15a6ac3e8b2e45ce17f9a4cc9dcae33cfc81db39f1b7222d	This settlement has since been abandoned.		9	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502108.mp3	4e7a8dcf7ae8e58a7ec9232114caf4d35572109b3ab07aaf1124e304d0fcdcc3	It will also serve as the command and communications center of the Gateway.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502109.mp3	4e552ea847e738e254798e4d2e7934e886130641820a44ac854ef1326c0b3fcf	Franz then committed suicide in an adjoining room.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502110.mp3	4eaef0ba859ecbb42c4bb533a25c42cba021dabb1bd84fb9e022309549be21de	The Committee continued to advise on the use of vaccines as the pandemic continues.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502111.mp3	4e7002edb8e84be64e2b03325ed64a9ec3f2652c1e101adf55c17631d252d671	Murray’s brother Rev.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501896.mp3	4dcc6d54671cbe2e1e752fe24f8b1e1915ba7cbfbdd75019ca628250eedfd233	He was survived by his second wife and the children from his first marriage.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501895.mp3	4d4aad23722dc69708da7cfc31d4ab6b7d0743be00678e8354dd6c3dd0dda9a3	It was not called Jakob Tower at the beginning of construction.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501894.mp3	4d7f37a5b4b3d1ed2c6592109cc86b6453e2f3111d9ee9b79680ec65358cb8c5	He also works with the World Bank as Advisor for their educational programs.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501893.mp3	4e3a6557a15ced4c9b565471c05aad9fde5b391e6a80f089f6071bd38542fd30	The translation was intended for an Oxford University Press book of German verse.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501892.mp3	4df4bd901ac81adc1473e950e7beca679b357052926cb559b40e422dd926a61b	These criteria are associated with weights of importance.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501891.mp3	4e2337ba79358a911719ae1507605815f5227667859ce80c46d68f32caa45a3d	There are two English translations.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501890.mp3	4e1dd92987e5302aa5f6bb95fa360d35e89e5cbdbbd0ba01ee78d58604aa55b8	He grew up in the Ozone Park neighborhood of Queens.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501889.mp3	4e681b2d7b4643089f98664ce6ae14be96b81955cda7f0ab1769eb77de9fe222	She had suffered from asthma for years and had had severe respiratory attacks.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501888.mp3	4e622b5c247312d50655927ca2dc970d513abaf0a50fdfb8730f1b03f9887c9e	Both plaintiffs are not averse to publicity.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501887.mp3	4e3794141b94bffbd1334fcf1d15e298a4bd91456b14043cc6211f7287cc0896	The legs are also brownish.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501799.mp3	4e080aebf366a67716eaef269b0155e2ebd4ac650919b1648fe831e19b1bdd30	Saunders was born in Canada.		3	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501798.mp3	4d66dd94f6e18a802b91e7aabf62dd90f2351d0d1f39c0a14de220826a6c7e71	There he developed an apiary which already existed on the property he purchased.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501797.mp3	4e06d875d8bd13ca9b8c248578398d36d5bbc24ab9ae994537970fbb3c1a79b9	This list narrowly missed crossing the electoral threshold to win seats in the assembly.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501886.mp3	4e185dad1738141e89bd057827c9ece8b4cf25a58ac3d2c7f63f93f80d976a63	Former Services		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501796.mp3	4e25484c4b5d66559409579b8331f4a40994a265e3cfb54b150746006d719426	All property belonging to the accused were confiscated to the state.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501885.mp3	4e66fe38223bad773d0a13e47cd67739863d9533f937fcc546fdb3bffcd73b65	The galley is located on the port side forward.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501795.mp3	4d279c8fcc45d87ff3056ceec223c5ef9a4b8bfbc5ef62a39cc630762dd62beb	Both also contributed keyboards to the song.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501794.mp3	4d99110167a4f7e7d4beb3e8b123662b754e42716cd3ef4a4ee0ba063bac8a09	It is now housed in the Pushkin Museum in Moscow.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501793.mp3	4e4600ed6d917a540489e0a45d2f89a164d341062a2a0010a64cf93c82a46ea6	They are not suited to be indoor plants.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501884.mp3	4d527b2db28957ac888b4cc43fd821ccfa7e6a0e052c477b0066f670a6eaec04	He lost the title two months later to Heinz Neuhaus.		3	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501883.mp3	4e43e573f267b7eb6c4f7d3824a02466f7bd0ed0244513db806f04cfa0bba3a9	The great white pelicans at the park were not culled.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501882.mp3	4e46b37e8cf738a2944e6617ad36780a8a56b14b3f169bfa8a1e395728386df4	Ideas of this journey arose amidst cold war tensions between Spain and England.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501792.mp3	4e1fdeb5ab100779c971b0de4bc3c4d881e97c436b40e3e36dbe5f3cc1c3029c	She graduated from Maxim Tank Belarusian State Pedagogical University.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501791.mp3	4e3519d9651df97316303dd43162102288f777f5d002bf6adb328288bfa6c5e7	Carruthers attended Miami University.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501724.mp3	4e1611859dfc0847c6927b026dbeff1a0c0a735362a5cf07469d821eade122d5	Her parents were Samuel Blackwell and Hannah (Lane) Blackwell.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501675.mp3	4cc24d41f5e4bd805dd686f0a673ccaeee4f5d0c38d09e9bc0a456bf4bf91e13	It is also the eighth book in the Gray Man series.		9	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501676.mp3	4e1b4152bfd85eb494007500ac22281da5ed6e5c32c7a0c9c25e3da59c40a9bc	She was an Honor Student her final year.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501677.mp3	4df06cfbe376cb88bdcb220beac497711507ad942dc6f2be6f007d605261b0fc	He established himself as regular starter early in the season.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501678.mp3	4dbee62274087bbebe6f62ebd1e2db6cec1d436d0dfff370faea7205cdb421b0	In aqueous solutions it slowly undergoes hydrolysis to hydrogen peroxide and phosphoric acid.		6	3			United States English|southern United States		en	
